description,effective_domain_size,intersection_size,name,native,p_value,parents,precision,query,query_size,recall,significant,source,term_size
"""Any process that stops, prevents or reduces the frequency, rate or extent of endoplasmic reticulum unfolded protein response."" [GOC:TermGenie]",17954,2,negative regulation of endoplasmic reticulum unfolded protein response,GO:1900102,1.0,"['GO:0009968', 'GO:0030968', 'GO:1900101', 'GO:1903573']",0.0002516039753428104,query_1,7949,1.0,False,GO:BP,2
"""Any process that modulates the frequency, rate or extent of nodal signaling pathway."" [GOC:BHF, GOC:TermGenie, GOC:vk]",17954,2,regulation of nodal signaling pathway,GO:1900107,1.0,"['GO:0032925', 'GO:0038092']",0.0002516039753428104,query_1,7949,1.0,False,GO:BP,2
"""Any process that stops, prevents or reduces the frequency, rate or extent of nodal signaling pathway."" [GOC:BHF, GOC:TermGenie, GOC:vk]",17954,2,negative regulation of nodal signaling pathway,GO:1900108,1.0,"['GO:0032926', 'GO:0038092', 'GO:1900107']",0.0002516039753428104,query_1,7949,1.0,False,GO:BP,2
"""Any process that modulates the frequency, rate or extent of hyaluronan biosynthetic process."" [GOC:TermGenie, GOC:yaf]",17954,1,regulation of hyaluronan biosynthetic process,GO:1900125,1.0,"['GO:0030213', 'GO:0032885', 'GO:0051171']",0.0001258019876714052,query_1,7949,1.0,False,GO:BP,1
"""Any process that modulates the frequency, rate or extent of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay."" [GOC:mcc, GOC:TermGenie]",17954,1,"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",GO:1900151,1.0,"['GO:0000288', 'GO:0043488']",0.0001258019876714052,query_1,7949,0.25,False,GO:BP,4
"""Any process that modulates the frequency, rate or extent of bone mineralization involved in bone maturation."" [GOC:BHF, GOC:TermGenie]",17954,1,regulation of bone mineralization involved in bone maturation,GO:1900157,1.0,"['GO:0030500', 'GO:0035630']",0.0001258019876714052,query_1,7949,1.0,False,GO:BP,1
"""The series of molecular signals initiated by type II interferon binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. Type II interferon is also known as interferon-gamma."" [GOC:add, GOC:dph, GOC:signaling, PMID:32464097]",17954,4,interferon-mediated signaling pathway,GO:0140888,1.0,['GO:0019221'],0.0005032079506856208,query_1,7949,0.6666666666666666,False,GO:BP,6
"""The directed movement of substances from the cytosol into the Golgi apparatus of a cell."" [PMID:28373556]",17954,1,cytosol to Golgi apparatus transport,GO:0140820,1.0,['GO:0055085'],0.0001258019876714052,query_1,7949,1.0,False,GO:BP,1
"""Any process that modulates the frequency, rate or extent of transcription of a non-protein coding gene from a DNA-template."" [GOC:pg]",17954,1,regulation of ncRNA transcription,GO:0140747,1.0,"['GO:0006355', 'GO:0098781']",0.0001258019876714052,query_1,7949,1.0,False,GO:BP,1
"""The 5' to 3' exonucleolytic resection of DNA at the site of a stalled replication fork that contributes to replication fork processing."" [GOC:mah, PMID:28475874]",17954,1,DNA strand resection involved in replication fork processing,GO:0110025,1.0,"['GO:0006259', 'GO:0031297']",0.0001258019876714052,query_1,7949,1.0,False,GO:BP,1
"""Any process that modulates the frequency, rate or extent of DNA strand resection involved in replication fork processing."" [GOC:mah, PMID:28475874]",17954,1,regulation of DNA strand resection involved in replication fork processing,GO:0110026,1.0,"['GO:0051052', 'GO:0110025']",0.0001258019876714052,query_1,7949,1.0,False,GO:BP,1
"""Any signaling pathway that modulates the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G2 phase to MI phase of the meiotic cell cycle."" [GOC:vw]",17954,1,regulation of G2/MI transition of meiotic cell cycle,GO:0110030,1.0,"['GO:0008315', 'GO:1901993', 'GO:1902749']",0.0001258019876714052,query_1,7949,1.0,False,GO:BP,1
"""Any signaling pathway that decreases or inhibits the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G2 phase to MI phase of the meiotic cell cycle."" [GOC:vw, PMID:25492408]",17954,1,negative regulation of G2/MI transition of meiotic cell cycle,GO:0110031,1.0,"['GO:0008315', 'GO:0110030', 'GO:1901994', 'GO:1902750']",0.0001258019876714052,query_1,7949,1.0,False,GO:BP,1
"""Any process that modulates the frequency, rate or extent of actin filament organization."" [GOC:kmv]",17954,67,regulation of actin filament organization,GO:0110053,1.0,"['GO:0007015', 'GO:0032956', 'GO:1902903']",0.008428733173984149,query_1,7949,0.5234375,False,GO:BP,128
"""Any process carried out at the cellular level that reduces or removes the toxicity of an aldehyde. These may include transport of aldehydes away from sensitive areas and to compartments or complexes whose purpose is sequestration of the toxic substance."" [GOC:vw, PMID:25656103]",17954,2,cellular detoxification of aldehyde,GO:0110095,1.0,"['GO:0110096', 'GO:1990748']",0.0002516039753428104,query_1,7949,0.25,False,GO:BP,8
"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an aldehyde stimulus."" [GOC:vw, PMID:25656103]",17954,2,cellular response to aldehyde,GO:0110096,1.0,"['GO:0010033', 'GO:1901701']",0.0002516039753428104,query_1,7949,0.25,False,GO:BP,8
"""Cleavage of the 5'-cap of an RNA."" [GOC:sp, PMID:25533955, PMID:31101919]",17954,7,RNA decapping,GO:0110154,1.0,['GO:0016070'],0.0008806139136998364,query_1,7949,0.875,False,GO:BP,8
"""Cleavage of the 5'-methylguanosine-cap of an mRNA. The methylguanosine-cap is present at the 5'-end of eukaryotic mRNAs. Decapping inactivates translation initiation and promotes 5'-to-3' decay of mRNA."" [PMID:23287066]",17954,7,methylguanosine-cap decapping,GO:0110156,1.0,['GO:0110154'],0.0008806139136998364,query_1,7949,0.875,False,GO:BP,8
"""The transport of lipids between membranes in which a lipid molecule is transported through an aqueous phase from the outer leaflet of a donor membrane to the outer leaflet of an acceptor membrane. This process does not require metabolic energy and can be either spontaneous or mediated by lipid transfer proteins (LTPs)."" [GOC:krc, PMID:20823909, PMID:24220498, PMID:25797198]",17954,13,intermembrane lipid transfer,GO:0120009,1.0,"['GO:0006869', 'GO:0061024']",0.0016354258397282676,query_1,7949,0.5909090909090909,False,GO:BP,22
"""The directed movement of hydrogen ions (protons) from inside a cell, across the plasma membrane and into the extracellular region."" [GOC:mah, PMID:9762918]",17954,1,proton export across plasma membrane,GO:0120029,1.0,"['GO:0140115', 'GO:1902600']",0.0001258019876714052,query_1,7949,0.5,False,GO:BP,2
"""Formation of a prolongation or process extending and that is bounded by plasma membrane, e.g. a cilium, lamellipodium, or axon."" [GOC:krc]",17954,87,plasma membrane bounded cell projection assembly,GO:0120031,1.0,"['GO:0030031', 'GO:0120036']",0.010944772927412253,query_1,7949,0.46774193548387094,False,GO:BP,186
"""Any process that modulates the rate, frequency, or extent of plasma membrane bounded cell projection assembly."" [GOC:krc]",17954,21,regulation of plasma membrane bounded cell projection assembly,GO:0120032,1.0,"['GO:0060491', 'GO:0120031', 'GO:0120035']",0.0026418417410995093,query_1,7949,0.6363636363636364,False,GO:BP,33
"""Any process that stops, prevents or reduces the frequency, rate or extent of plasma membrane bounded cell projection assembly."" [GOC:krc]",17954,1,negative regulation of plasma membrane bounded cell projection assembly,GO:0120033,1.0,"['GO:0031345', 'GO:0120031', 'GO:0120032']",0.0001258019876714052,query_1,7949,0.5,False,GO:BP,2
"""Any process that activates or increases the frequency, rate or extent of plasma membrane bounded cell projection assembly."" [GOC:krc]",17954,9,positive regulation of plasma membrane bounded cell projection assembly,GO:0120034,1.0,"['GO:0031346', 'GO:0044089', 'GO:0120031', 'GO:0120032']",0.0011322178890426468,query_1,7949,0.6,False,GO:BP,15
"""The multiplication or reproduction of cardiac muscle myoblasts, resulting in the expansion of a cardiac muscle myoblast cell population. A cardiac myoblast is a precursor cell that has been committed to a cardiac muscle cell fate but retains the ability to divide and proliferate throughout life."" [GOC:BHF, GOC:BHF_miRNA, GOC:rph, PMID:26512644]",17954,1,cardiac muscle myoblast proliferation,GO:0110021,1.0,['GO:0051450'],0.0001258019876714052,query_1,7949,1.0,False,GO:BP,1
"""The assembly of a filopodium, a thin, stiff protrusion extended by the endothelial tip cell of a vascular sprout."" [GOC:cvs, PMID:28264837]",17954,1,endothelial tip cell filopodium assembly,GO:0120084,1.0,['GO:0046847'],0.0001258019876714052,query_1,7949,1.0,False,GO:BP,1
"""Any process that modulates the frequency, rate or extent of the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures containing both actin and myosin or paramyosin."" [GOC:lf, PMID:22790195]",17954,6,regulation of actomyosin structure organization,GO:0110020,1.0,"['GO:0031032', 'GO:0032956']",0.0007548119260284312,query_1,7949,0.6,False,GO:BP,10
"""The removal of covalent cross-link between DNA and a protein."" [PMID:31921408]",17954,2,protein-DNA covalent cross-linking repair,GO:0106300,1.0,['GO:0006281'],0.0002516039753428104,query_1,7949,1.0,False,GO:BP,2
"""The directed movement of neurotransmitter receptors."" [GOC:dos]",17954,10,neurotransmitter receptor transport,GO:0099637,1.0,"['GO:0015031', 'GO:0031503']",0.001258019876714052,query_1,7949,0.6666666666666666,False,GO:BP,15
"""The directed movement of proteins from the endosome to the plasma membrane in transport vesicles."" [GOC:dos]",17954,2,endosome to plasma membrane protein transport,GO:0099638,1.0,"['GO:0006886', 'GO:0032456', 'GO:0061951']",0.0002516039753428104,query_1,7949,0.5,False,GO:BP,4
"""The directed movement of neurotransmitter receptor from the endosome to the plasma membrane in transport vesicles."" [GOC:dos]",17954,2,"neurotransmitter receptor transport, endosome to plasma membrane",GO:0099639,1.0,"['GO:0098877', 'GO:0099638']",0.0002516039753428104,query_1,7949,0.5,False,GO:BP,4
"""Any signal release from a synapse."" [GOC:dos]",17954,33,signal release from synapse,GO:0099643,1.0,"['GO:0023061', 'GO:0099536']",0.004151465593156372,query_1,7949,0.5789473684210527,False,GO:BP,57
"""A mitotic cell cycle process which results in the assembly, arrangement, or disassembly of the nuclear inner or outer membrane during mitosis."" [GOC:vw, PMID:15147872]",17954,1,mitotic nuclear membrane organization,GO:0101024,1.0,"['GO:0071763', 'GO:0140014', 'GO:1903047']",0.0001258019876714052,query_1,7949,1.0,False,GO:BP,1
"""The modification of a tRNA anticodon loop by replacing guanine with queuonine. Reaction is tRNA guanine + queuine = tRNA queuine + guanine."" [GOC:PomBase, GOC:vw, PMID:24911101]",17954,2,tRNA-guanine transglycosylation,GO:0101030,1.0,['GO:0006400'],0.0002516039753428104,query_1,7949,0.6666666666666666,False,GO:BP,3
"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an environmental stimulus."" [GOC:dos]",17954,19,cellular response to environmental stimulus,GO:0104004,1.0,['GO:0051716'],0.002390237765756699,query_1,7949,0.48717948717948717,False,GO:BP,39
"""Any process that modulates the frequency, rate or extent of the inflammatory response to wounding."" [GOC:BHF, GOC:BHF_miRNA, GOC:rph, PMID:26022821]",17954,2,regulation of inflammatory response to wounding,GO:0106014,1.0,"['GO:0050727', 'GO:0090594', 'GO:1903034']",0.0002516039753428104,query_1,7949,1.0,False,GO:BP,2
"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a neuron, e.g. an axon, or a dendrite."" [GOC:aruk, GOC:bc, PMID:11585923]",17954,4,neuron projection organization,GO:0106027,1.0,['GO:0120036'],0.0005032079506856208,query_1,7949,0.5714285714285714,False,GO:BP,7
"""The collection of neuronal projections into a bundle of rods, known as a fascicle."" [GOC:aruk, GOC:bc., PMID:12761826]",17954,2,neuron projection fasciculation,GO:0106030,1.0,['GO:0031175'],0.0002516039753428104,query_1,7949,0.4,False,GO:BP,5
"""The transfer of an assembled 4Fe-4S] cluster from a scaffold protein to an acceptor protein that contributes to the attainment of the full functional capacity of a protein."" [PMID:23615440]",17954,2,protein maturation by [4Fe-4S] cluster transfer,GO:0106035,1.0,['GO:0097428'],0.0002516039753428104,query_1,7949,0.5,False,GO:BP,4
"""Any process that modulates the frequency, rate or extent of calcineurin-mediated signaling."" [PMID:25081204]",17954,2,regulation of calcineurin-mediated signaling,GO:0106056,1.0,"['GO:0050848', 'GO:0097720']",0.0002516039753428104,query_1,7949,1.0,False,GO:BP,2
"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving cobalamin (vitamin B12), a water-soluble vitamin characterized by possession of a corrin nucleus containing a cobalt atom."" [PMID:29056341]",17954,1,regulation of cobalamin metabolic process,GO:0106064,1.0,"['GO:0009235', 'GO:0030656', 'GO:1901401']",0.0001258019876714052,query_1,7949,1.0,False,GO:BP,1
"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a ceramide stimulus."" [PMID:18006463]",17954,1,cellular response to ceramide,GO:0106097,1.0,['GO:0071396'],0.0001258019876714052,query_1,7949,1.0,False,GO:BP,1
